invoice_id,Branch,City,category,unit_price,quantity,date,time,payment_method,rating,profit_margin,Total_amount,hour,Day,Month,Time_of_Day,Profit_USD,Profit
8599,WALM073,Seguin,Home and lifestyle,21.0,3.0,2020-12-18,2025-07-22 09:01:00,Cash,7.0,0.33,63.0,9,Friday,December,Morning,0.2079,0.2079
8600,WALM084,Schertz,Fashion accessories,84.0,1.0,2023-05-12,2025-07-22 07:48:00,Cash,3.0,0.33,84.0,7,Friday,May,Morning,0.2772,0.2772
8601,WALM082,Weslaco,Home and lifestyle,79.0,2.0,2022-12-30,2025-07-22 06:21:00,Cash,5.0,0.33,158.0,6,Friday,December,Morning,0.5214,0.5214
8602,WALM029,Round Rock,Fashion accessories,62.0,3.0,2023-12-11,2025-07-22 13:25:00,Cash,3.0,0.48,186.0,13,Monday,December,Afternoon,0.8927999999999999,0.8927999999999999
8603,WALM038,Sugar Land,Home and lifestyle,48.0,2.0,2022-11-12,2025-07-22 10:54:00,Cash,6.0,0.48,96.0,10,Saturday,November,Morning,0.4608,0.4608
8604,WALM003,San Antonio,Fashion accessories,38.0,3.0,2020-12-31,2025-07-22 06:20:00,Cash,4.0,0.48,114.0,6,Thursday,December,Morning,0.5471999999999999,0.5471999999999999
8605,WALM099,Weatherford,Home and lifestyle,45.0,3.0,2023-12-16,2025-07-22 16:31:00,Cash,3.0,0.18,135.0,16,Saturday,December,Afternoon,0.243,0.243
8606,WALM073,Seguin,Fashion accessories,56.0,1.0,2020-11-25,2025-07-22 10:49:00,Cash,7.0,0.33,56.0,10,Wednesday,November,Morning,0.1848,0.1848
8607,WALM099,Weatherford,Home and lifestyle,58.0,1.0,2020-04-12,2025-07-22 12:47:00,Cash,5.0,0.18,58.0,12,Sunday,April,Afternoon,0.10439999999999999,0.10439999999999999
8608,WALM030,Richardson,Fashion accessories,69.0,2.0,2021-11-23,2025-07-22 14:20:00,Cash,6.0,0.48,138.0,14,Tuesday,November,Afternoon,0.6624,0.6624
8609,WALM073,Seguin,Home and lifestyle,34.0,3.0,2021-11-23,2025-07-22 11:35:00,Cash,7.0,0.33,102.0,11,Tuesday,November,Morning,0.3366,0.3366
8610,WALM029,Round Rock,Fashion accessories,65.0,1.0,2021-11-16,2025-07-22 12:13:00,Cash,6.0,0.48,65.0,12,Tuesday,November,Afternoon,0.312,0.312
8611,WALM069,Rockwall,Home and lifestyle,80.0,2.0,2020-08-12,2025-07-22 11:00:00,Cash,4.0,0.33,160.0,11,Wednesday,August,Morning,0.528,0.528
8612,WALM086,Rosenberg,Fashion accessories,31.0,3.0,2021-12-26,2025-07-22 09:25:00,Cash,3.0,0.33,93.0,9,Sunday,December,Morning,0.3069,0.3069
8613,WALM075,San Marcos,Home and lifestyle,63.0,3.0,2021-02-11,2025-07-22 06:10:00,Cash,7.0,0.33,189.0,6,Thursday,February,Morning,0.6237,0.6237
8614,WALM056,Rowlett,Fashion accessories,69.0,3.0,2022-12-31,2025-07-22 10:11:00,Cash,7.0,0.33,207.0,10,Saturday,December,Morning,0.6831,0.6831
8615,WALM074,Weslaco,Home and lifestyle,83.0,1.0,2020-12-31,2025-07-22 08:58:00,Cash,4.0,0.33,83.0,8,Thursday,December,Morning,0.2739,0.2739
8616,WALM038,Sugar Land,Fashion accessories,48.0,3.0,2020-06-12,2025-07-22 07:08:00,Cash,3.0,0.48,144.0,7,Friday,June,Morning,0.6911999999999999,0.6911999999999999
8617,WALM099,Weatherford,Home and lifestyle,69.0,1.0,2022-11-20,2025-07-22 07:37:00,Cash,7.0,0.18,69.0,7,Sunday,November,Morning,0.12419999999999999,0.12419999999999999
8618,WALM089,Southlake,Fashion accessories,41.0,3.0,2021-11-22,2025-07-22 09:09:00,Cash,6.0,0.33,123.0,9,Monday,November,Morning,0.4059,0.4059
8619,WALM030,Richardson,Home and lifestyle,70.0,1.0,2020-12-17,2025-07-22 08:36:00,Cash,5.0,0.48,70.0,8,Thursday,December,Morning,0.33599999999999997,0.33599999999999997
8620,WALM050,Victoria,Fashion accessories,68.0,3.0,2023-12-13,2025-07-22 11:08:00,Ewallet,6.0,0.48,204.0,11,Wednesday,December,Morning,0.9792,0.9792
8621,WALM038,Sugar Land,Home and lifestyle,38.0,2.0,2022-11-18,2025-07-22 11:14:00,Cash,5.0,0.48,76.0,11,Friday,November,Morning,0.36479999999999996,0.36479999999999996
8622,WALM032,Tyler,Fashion accessories,85.0,1.0,2023-06-11,2025-07-22 16:34:00,Cash,4.0,0.48,85.0,16,Sunday,June,Afternoon,0.408,0.408
8623,WALM038,Sugar Land,Home and lifestyle,66.0,2.0,2021-11-22,2025-07-22 13:54:00,Cash,5.0,0.48,132.0,13,Monday,November,Afternoon,0.6335999999999999,0.6335999999999999
8624,WALM050,Victoria,Fashion accessories,18.0,1.0,2022-12-15,2025-07-22 15:14:00,Ewallet,7.0,0.48,18.0,15,Thursday,December,Afternoon,0.08639999999999999,0.08639999999999999
8625,WALM058,Port Arthur,Home and lifestyle,57.0,2.0,2021-07-11,2025-07-22 06:57:00,Cash,5.0,0.33,114.0,6,Sunday,July,Morning,0.3762,0.3762
8626,WALM032,Tyler,Fashion accessories,78.0,3.0,2023-01-12,2025-07-22 09:23:00,Cash,4.0,0.48,234.0,9,Thursday,January,Morning,1.1232,1.1232
8627,WALM050,Victoria,Home and lifestyle,31.0,2.0,2023-11-27,2025-07-22 07:33:00,Ewallet,3.0,0.48,62.0,7,Monday,November,Morning,0.2976,0.2976
8628,WALM089,Southlake,Fashion accessories,40.0,3.0,2020-11-13,2025-07-22 16:34:00,Cash,5.0,0.33,120.0,16,Friday,November,Afternoon,0.396,0.396
8629,WALM029,Round Rock,Home and lifestyle,38.0,3.0,2023-12-17,2025-07-22 07:49:00,Cash,5.0,0.48,114.0,7,Sunday,December,Morning,0.5471999999999999,0.5471999999999999
8630,WALM084,Schertz,Fashion accessories,56.0,3.0,2022-06-11,2025-07-22 11:14:00,Cash,3.0,0.33,168.0,11,Saturday,June,Morning,0.5544,0.5544
8631,WALM089,Southlake,Home and lifestyle,25.0,2.0,2020-11-27,2025-07-22 10:12:00,Cash,4.0,0.33,50.0,10,Friday,November,Morning,0.165,0.165
8632,WALM055,Waxahachie,Fashion accessories,38.0,3.0,2022-09-11,2025-07-22 11:03:00,Cash,6.0,0.33,114.0,11,Sunday,September,Morning,0.3762,0.3762
8633,WALM003,San Antonio,Home and lifestyle,50.0,3.0,2023-11-17,2025-07-22 16:50:00,Cash,5.0,0.48,150.0,16,Friday,November,Afternoon,0.72,0.72
8634,WALM065,Texas City,Fashion accessories,36.0,1.0,2022-02-12,2025-07-22 12:50:00,Cash,7.0,0.33,36.0,12,Saturday,February,Afternoon,0.1188,0.1188
8635,WALM069,Rockwall,Home and lifestyle,33.0,1.0,2023-12-26,2025-07-22 12:19:00,Cash,3.0,0.33,33.0,12,Tuesday,December,Afternoon,0.1089,0.1089
8636,WALM038,Sugar Land,Fashion accessories,15.0,1.0,2023-12-26,2025-07-22 08:09:00,Cash,7.0,0.48,15.0,8,Tuesday,December,Morning,0.072,0.072
8637,WALM084,Schertz,Home and lifestyle,37.0,1.0,2021-12-11,2025-07-22 06:02:00,Cash,3.0,0.33,37.0,6,Saturday,December,Morning,0.1221,0.1221
8638,WALM046,Temple,Fashion accessories,63.0,3.0,2023-08-11,2025-07-22 06:59:00,Cash,3.0,0.48,189.0,6,Friday,August,Morning,0.9071999999999999,0.9071999999999999
8639,WALM025,Waco,Home and lifestyle,81.0,1.0,2022-11-24,2025-07-22 09:51:00,Cash,4.0,0.48,81.0,9,Thursday,November,Morning,0.3888,0.3888
8640,WALM074,Weslaco,Fashion accessories,40.0,3.0,2021-11-24,2025-07-22 13:34:00,Cash,5.0,0.33,120.0,13,Wednesday,November,Afternoon,0.396,0.396
8641,WALM056,Rowlett,Home and lifestyle,58.0,3.0,2022-03-12,2025-07-22 07:48:00,Cash,5.0,0.33,174.0,7,Saturday,March,Morning,0.5742,0.5742
8642,WALM055,Waxahachie,Fashion accessories,23.0,2.0,2021-07-11,2025-07-22 14:36:00,Cash,4.0,0.33,46.0,14,Sunday,July,Afternoon,0.1518,0.1518
8643,WALM099,Weatherford,Home and lifestyle,41.0,2.0,2023-09-12,2025-07-22 16:23:00,Cash,3.0,0.18,82.0,16,Tuesday,September,Afternoon,0.1476,0.1476
8644,WALM046,Temple,Fashion accessories,83.0,3.0,2020-11-23,2025-07-22 07:23:00,Cash,6.0,0.48,249.0,7,Monday,November,Morning,1.1951999999999998,1.1951999999999998
8645,WALM082,Weslaco,Home and lifestyle,30.0,2.0,2023-12-19,2025-07-22 13:38:00,Cash,5.0,0.33,60.0,13,Tuesday,December,Afternoon,0.198,0.198
8646,WALM038,Sugar Land,Fashion accessories,26.0,1.0,2022-09-12,2025-07-22 11:10:00,Cash,4.0,0.48,26.0,11,Monday,September,Morning,0.1248,0.1248
8647,WALM074,Weslaco,Home and lifestyle,83.0,3.0,2020-12-14,2025-07-22 06:21:00,Cash,5.0,0.33,249.0,6,Monday,December,Morning,0.8217,0.8217
8648,WALM035,San Angelo,Fashion accessories,30.0,2.0,2020-11-28,2025-07-22 15:07:00,Cash,6.0,0.48,60.0,15,Saturday,November,Afternoon,0.288,0.288
8649,WALM065,Texas City,Home and lifestyle,80.0,1.0,2021-03-12,2025-07-22 12:20:00,Cash,3.0,0.33,80.0,12,Friday,March,Afternoon,0.264,0.264
8650,WALM086,Rosenberg,Fashion accessories,48.0,1.0,2021-12-25,2025-07-22 13:35:00,Cash,7.0,0.33,48.0,13,Saturday,December,Afternoon,0.15839999999999999,0.15839999999999999
8651,WALM038,Sugar Land,Home and lifestyle,70.0,1.0,2022-10-12,2025-07-22 16:58:00,Cash,6.0,0.48,70.0,16,Wednesday,October,Afternoon,0.33599999999999997,0.33599999999999997
8652,WALM087,Waxahachie,Fashion accessories,29.0,1.0,2022-11-24,2025-07-22 11:22:00,Cash,7.0,0.33,29.0,11,Thursday,November,Morning,0.0957,0.0957
8653,WALM050,Victoria,Home and lifestyle,39.0,3.0,2023-11-18,2025-07-22 10:29:00,Ewallet,3.0,0.48,117.0,10,Saturday,November,Morning,0.5616,0.5616
8654,WALM035,San Angelo,Fashion accessories,32.0,3.0,2021-05-12,2025-07-22 06:38:00,Cash,6.0,0.48,96.0,6,Wednesday,May,Morning,0.4608,0.4608
8655,WALM056,Rowlett,Home and lifestyle,72.0,2.0,2022-12-16,2025-07-22 10:21:00,Cash,7.0,0.33,144.0,10,Friday,December,Morning,0.4752,0.4752
8656,WALM029,Round Rock,Fashion accessories,18.0,2.0,2023-12-25,2025-07-22 15:36:00,Cash,5.0,0.48,36.0,15,Monday,December,Afternoon,0.17279999999999998,0.17279999999999998
8657,WALM009,Plano,Home and lifestyle,41.0,2.0,2020-11-12,2025-07-22 06:07:00,Cash,4.0,0.48,82.0,6,Thursday,November,Morning,0.39359999999999995,0.39359999999999995
8658,WALM025,Waco,Fashion accessories,36.0,3.0,2021-12-25,2025-07-22 16:15:00,Cash,7.0,0.48,108.0,16,Saturday,December,Afternoon,0.5184,0.5184
8659,WALM099,Weatherford,Home and lifestyle,18.0,1.0,2020-01-12,2025-07-22 13:00:00,Cash,7.0,0.18,18.0,13,Sunday,January,Afternoon,0.0324,0.0324
8660,WALM074,Weslaco,Fashion accessories,24.0,2.0,2022-11-11,2025-07-22 06:20:00,Cash,4.0,0.33,48.0,6,Friday,November,Morning,0.15839999999999999,0.15839999999999999
8661,WALM073,Seguin,Home and lifestyle,64.0,3.0,2023-12-23,2025-07-22 11:55:00,Cash,5.0,0.33,192.0,11,Saturday,December,Morning,0.6335999999999999,0.6335999999999999
8662,WALM046,Temple,Fashion accessories,59.0,3.0,2020-11-17,2025-07-22 06:45:00,Cash,5.0,0.48,177.0,6,Tuesday,November,Morning,0.8495999999999999,0.8495999999999999
8663,WALM030,Richardson,Home and lifestyle,48.0,2.0,2022-09-12,2025-07-22 12:57:00,Cash,5.0,0.48,96.0,12,Monday,September,Afternoon,0.4608,0.4608
8664,WALM058,Port Arthur,Fashion accessories,53.0,2.0,2021-12-18,2025-07-22 09:53:00,Cash,6.0,0.33,106.0,9,Saturday,December,Morning,0.3498,0.3498
8665,WALM087,Waxahachie,Home and lifestyle,67.0,3.0,2020-11-19,2025-07-22 06:05:00,Cash,3.0,0.33,201.0,6,Thursday,November,Morning,0.6633,0.6633
8666,WALM032,Tyler,Fashion accessories,71.0,2.0,2023-10-12,2025-07-22 16:32:00,Cash,3.0,0.48,142.0,16,Thursday,October,Afternoon,0.6816,0.6816
8667,WALM084,Schertz,Home and lifestyle,81.0,2.0,2023-02-12,2025-07-22 16:33:00,Cash,6.0,0.33,162.0,16,Sunday,February,Afternoon,0.5346,0.5346
8668,WALM089,Southlake,Fashion accessories,72.0,1.0,2020-11-30,2025-07-22 08:34:00,Cash,7.0,0.33,72.0,8,Monday,November,Morning,0.2376,0.2376
8669,WALM038,Sugar Land,Home and lifestyle,79.0,3.0,2021-11-15,2025-07-22 12:36:00,Cash,6.0,0.48,237.0,12,Monday,November,Afternoon,1.1376,1.1376
8670,WALM069,Rockwall,Fashion accessories,58.0,3.0,2023-11-12,2025-07-22 15:45:00,Cash,3.0,0.33,174.0,15,Sunday,November,Afternoon,0.5742,0.5742
8671,WALM086,Rosenberg,Home and lifestyle,35.0,2.0,2022-12-22,2025-07-22 14:37:00,Cash,7.0,0.33,70.0,14,Thursday,December,Afternoon,0.231,0.231
8672,WALM084,Schertz,Fashion accessories,72.0,1.0,2022-12-11,2025-07-22 12:36:00,Cash,3.0,0.33,72.0,12,Sunday,December,Afternoon,0.2376,0.2376
8673,WALM087,Waxahachie,Home and lifestyle,69.0,2.0,2020-09-12,2025-07-22 07:45:00,Cash,6.0,0.33,138.0,7,Saturday,September,Morning,0.45539999999999997,0.45539999999999997
8674,WALM099,Weatherford,Fashion accessories,37.0,1.0,2021-10-11,2025-07-22 14:39:00,Cash,6.0,0.18,37.0,14,Monday,October,Afternoon,0.06659999999999999,0.06659999999999999
8675,WALM029,Round Rock,Home and lifestyle,34.0,2.0,2020-12-22,2025-07-22 16:47:00,Cash,7.0,0.48,68.0,16,Tuesday,December,Afternoon,0.32639999999999997,0.32639999999999997
8676,WALM035,San Angelo,Fashion accessories,30.0,3.0,2020-11-29,2025-07-22 10:14:00,Cash,5.0,0.48,90.0,10,Sunday,November,Morning,0.43199999999999994,0.43199999999999994
8677,WALM030,Richardson,Home and lifestyle,40.0,2.0,2023-11-13,2025-07-22 11:12:00,Cash,5.0,0.48,80.0,11,Monday,November,Morning,0.38399999999999995,0.38399999999999995
8678,WALM009,Plano,Fashion accessories,39.0,2.0,2022-11-28,2025-07-22 11:06:00,Cash,3.0,0.48,78.0,11,Monday,November,Morning,0.37439999999999996,0.37439999999999996
8679,WALM074,Weslaco,Home and lifestyle,69.0,1.0,2023-11-19,2025-07-22 15:40:00,Cash,6.0,0.33,69.0,15,Sunday,November,Afternoon,0.22769999999999999,0.22769999999999999
8680,WALM009,Plano,Fashion accessories,33.0,1.0,2022-12-17,2025-07-22 15:14:00,Cash,5.0,0.48,33.0,15,Saturday,December,Afternoon,0.15839999999999999,0.15839999999999999
8681,WALM084,Schertz,Home and lifestyle,76.0,1.0,2021-05-11,2025-07-22 12:31:00,Cash,5.0,0.33,76.0,12,Tuesday,May,Afternoon,0.2508,0.2508
8682,WALM065,Texas City,Fashion accessories,46.0,3.0,2023-11-18,2025-07-22 07:53:00,Cash,3.0,0.33,138.0,7,Saturday,November,Morning,0.45539999999999997,0.45539999999999997
8683,WALM025,Waco,Home and lifestyle,80.0,1.0,2023-12-24,2025-07-22 15:12:00,Cash,3.0,0.48,80.0,15,Sunday,December,Afternoon,0.38399999999999995,0.38399999999999995
8684,WALM009,Plano,Fashion accessories,57.0,2.0,2021-12-25,2025-07-22 16:34:00,Cash,4.0,0.48,114.0,16,Saturday,December,Afternoon,0.5471999999999999,0.5471999999999999
8685,WALM032,Tyler,Home and lifestyle,59.0,1.0,2021-11-17,2025-07-22 13:30:00,Cash,5.0,0.48,59.0,13,Wednesday,November,Afternoon,0.28319999999999995,0.28319999999999995
8686,WALM054,Sherman,Fashion accessories,82.0,2.0,2023-11-30,2025-07-22 12:43:00,Cash,6.0,0.21,164.0,12,Thursday,November,Afternoon,0.3444,0.3444
8687,WALM058,Port Arthur,Home and lifestyle,18.0,2.0,2021-02-11,2025-07-22 11:58:00,Cash,4.0,0.33,36.0,11,Thursday,February,Morning,0.1188,0.1188
8688,WALM065,Texas City,Fashion accessories,32.0,1.0,2022-12-24,2025-07-22 10:02:00,Cash,6.0,0.33,32.0,10,Saturday,December,Morning,0.1056,0.1056
8689,WALM099,Weatherford,Home and lifestyle,34.0,3.0,2022-10-12,2025-07-22 12:35:00,Cash,5.0,0.18,102.0,12,Wednesday,October,Afternoon,0.18359999999999999,0.18359999999999999
8690,WALM082,Weslaco,Fashion accessories,59.0,2.0,2020-11-22,2025-07-22 06:46:00,Cash,4.0,0.33,118.0,6,Sunday,November,Morning,0.3894,0.3894
8691,WALM084,Schertz,Home and lifestyle,20.0,1.0,2022-12-16,2025-07-22 10:17:00,Cash,7.0,0.33,20.0,10,Friday,December,Morning,0.066,0.066
8692,WALM030,Richardson,Fashion accessories,79.0,3.0,2020-11-25,2025-07-22 12:48:00,Cash,3.0,0.48,237.0,12,Wednesday,November,Afternoon,1.1376,1.1376
8693,WALM054,Sherman,Home and lifestyle,81.0,2.0,2022-12-11,2025-07-22 10:38:00,Cash,3.0,0.21,162.0,10,Sunday,December,Morning,0.3402,0.3402
8694,WALM075,San Marcos,Fashion accessories,36.0,3.0,2021-01-12,2025-07-22 14:21:00,Cash,4.0,0.33,108.0,14,Tuesday,January,Afternoon,0.3564,0.3564
8695,WALM055,Waxahachie,Home and lifestyle,64.0,3.0,2020-03-12,2025-07-22 09:05:00,Cash,4.0,0.33,192.0,9,Thursday,March,Morning,0.6335999999999999,0.6335999999999999
8696,WALM065,Texas City,Fashion accessories,21.0,2.0,2023-12-31,2025-07-22 14:44:00,Cash,6.0,0.33,42.0,14,Sunday,December,Afternoon,0.1386,0.1386
8697,WALM069,Rockwall,Home and lifestyle,79.0,3.0,2023-11-12,2025-07-22 10:12:00,Cash,5.0,0.33,237.0,10,Sunday,November,Morning,0.7821,0.7821
8698,WALM009,Plano,Fashion accessories,73.0,1.0,2023-11-21,2025-07-22 15:10:00,Cash,3.0,0.48,73.0,15,Tuesday,November,Afternoon,0.3504,0.3504
8699,WALM035,San Angelo,Home and lifestyle,46.0,3.0,2022-12-20,2025-07-22 07:18:00,Cash,4.0,0.48,138.0,7,Tuesday,December,Morning,0.6624,0.6624
8700,WALM029,Round Rock,Fashion accessories,59.0,1.0,2021-05-11,2025-07-22 11:47:00,Cash,5.0,0.48,59.0,11,Tuesday,May,Morning,0.28319999999999995,0.28319999999999995
8701,WALM089,Southlake,Home and lifestyle,54.0,3.0,2022-11-15,2025-07-22 10:08:00,Cash,3.0,0.33,162.0,10,Tuesday,November,Morning,0.5346,0.5346
8702,WALM030,Richardson,Fashion accessories,55.0,2.0,2021-12-11,2025-07-22 14:09:00,Cash,5.0,0.48,110.0,14,Saturday,December,Afternoon,0.5279999999999999,0.5279999999999999
8703,WALM038,Sugar Land,Home and lifestyle,32.0,1.0,2021-11-20,2025-07-22 07:20:00,Cash,7.0,0.48,32.0,7,Saturday,November,Morning,0.1536,0.1536
8704,WALM035,San Angelo,Fashion accessories,30.0,3.0,2023-12-26,2025-07-22 10:50:00,Cash,3.0,0.48,90.0,10,Tuesday,December,Morning,0.43199999999999994,0.43199999999999994
8705,WALM087,Waxahachie,Home and lifestyle,37.0,3.0,2020-05-11,2025-07-22 08:35:00,Cash,5.0,0.33,111.0,8,Monday,May,Morning,0.3663,0.3663
8706,WALM086,Rosenberg,Fashion accessories,28.0,2.0,2021-11-11,2025-07-22 14:21:00,Cash,3.0,0.33,56.0,14,Thursday,November,Afternoon,0.1848,0.1848
8707,WALM086,Rosenberg,Home and lifestyle,70.0,1.0,2023-11-17,2025-07-22 09:54:00,Cash,6.0,0.33,70.0,9,Friday,November,Morning,0.231,0.231
8708,WALM003,San Antonio,Fashion accessories,75.0,3.0,2023-04-12,2025-07-22 15:39:00,Cash,5.0,0.48,225.0,15,Wednesday,April,Afternoon,1.0799999999999998,1.0799999999999998
8709,WALM082,Weslaco,Home and lifestyle,85.0,2.0,2021-01-12,2025-07-22 16:47:00,Cash,7.0,0.33,170.0,16,Tuesday,January,Afternoon,0.5609999999999999,0.5609999999999999
8710,WALM030,Richardson,Fashion accessories,71.0,2.0,2023-12-12,2025-07-22 12:38:00,Cash,4.0,0.48,142.0,12,Tuesday,December,Afternoon,0.6816,0.6816
8711,WALM069,Rockwall,Home and lifestyle,67.0,2.0,2023-12-27,2025-07-22 14:40:00,Cash,3.0,0.33,134.0,14,Wednesday,December,Afternoon,0.4422,0.4422
8712,WALM073,Seguin,Fashion accessories,71.0,2.0,2020-12-20,2025-07-22 10:35:00,Cash,3.0,0.33,142.0,10,Sunday,December,Morning,0.4686,0.4686
8713,WALM069,Rockwall,Home and lifestyle,46.0,3.0,2021-12-18,2025-07-22 13:24:00,Cash,6.0,0.33,138.0,13,Saturday,December,Afternoon,0.45539999999999997,0.45539999999999997
8714,WALM086,Rosenberg,Fashion accessories,30.0,2.0,2020-12-29,2025-07-22 06:59:00,Cash,4.0,0.33,60.0,6,Tuesday,December,Morning,0.198,0.198
8715,WALM084,Schertz,Home and lifestyle,62.0,3.0,2022-06-12,2025-07-22 10:56:00,Cash,6.0,0.33,186.0,10,Sunday,June,Morning,0.6138,0.6138
8716,WALM038,Sugar Land,Fashion accessories,51.0,2.0,2021-11-11,2025-07-22 12:03:00,Cash,7.0,0.48,102.0,12,Thursday,November,Afternoon,0.4896,0.4896
8717,WALM032,Tyler,Home and lifestyle,65.0,2.0,2022-12-16,2025-07-22 06:36:00,Cash,6.0,0.48,130.0,6,Friday,December,Morning,0.624,0.624
8718,WALM099,Weatherford,Fashion accessories,17.0,3.0,2020-11-11,2025-07-22 16:32:00,Cash,5.0,0.18,51.0,16,Wednesday,November,Afternoon,0.09179999999999999,0.09179999999999999
8719,WALM087,Waxahachie,Home and lifestyle,69.0,3.0,2021-11-28,2025-07-22 10:26:00,Cash,3.0,0.33,207.0,10,Sunday,November,Morning,0.6831,0.6831
8720,WALM032,Tyler,Fashion accessories,30.0,2.0,2021-12-18,2025-07-22 11:12:00,Cash,3.0,0.48,60.0,11,Saturday,December,Morning,0.288,0.288
8721,WALM003,San Antonio,Home and lifestyle,25.0,1.0,2021-11-14,2025-07-22 09:56:00,Cash,5.0,0.48,25.0,9,Sunday,November,Morning,0.12,0.12
8722,WALM054,Sherman,Fashion accessories,23.0,1.0,2022-01-12,2025-07-22 11:38:00,Cash,6.0,0.21,23.0,11,Wednesday,January,Morning,0.048299999999999996,0.048299999999999996
8723,WALM030,Richardson,Home and lifestyle,23.0,3.0,2023-12-25,2025-07-22 14:53:00,Cash,6.0,0.48,69.0,14,Monday,December,Afternoon,0.3312,0.3312
8724,WALM084,Schertz,Fashion accessories,58.0,3.0,2022-11-20,2025-07-22 07:32:00,Cash,7.0,0.33,174.0,7,Sunday,November,Morning,0.5742,0.5742
8725,WALM050,Victoria,Home and lifestyle,73.0,1.0,2023-12-19,2025-07-22 09:06:00,Ewallet,5.0,0.48,73.0,9,Tuesday,December,Morning,0.3504,0.3504
8726,WALM082,Weslaco,Fashion accessories,52.0,1.0,2020-12-17,2025-07-22 07:56:00,Cash,6.0,0.33,52.0,7,Thursday,December,Morning,0.1716,0.1716
8727,WALM003,San Antonio,Home and lifestyle,54.0,2.0,2023-05-11,2025-07-22 10:53:00,Cash,4.0,0.48,108.0,10,Thursday,May,Morning,0.5184,0.5184
8728,WALM084,Schertz,Fashion accessories,35.0,3.0,2022-11-28,2025-07-22 12:33:00,Cash,5.0,0.33,105.0,12,Monday,November,Afternoon,0.3465,0.3465
8729,WALM038,Sugar Land,Home and lifestyle,85.0,1.0,2022-12-13,2025-07-22 15:37:00,Cash,5.0,0.48,85.0,15,Tuesday,December,Afternoon,0.408,0.408
8730,WALM054,Sherman,Fashion accessories,75.0,2.0,2020-12-21,2025-07-22 10:03:00,Cash,6.0,0.21,150.0,10,Monday,December,Morning,0.315,0.315
8731,WALM029,Round Rock,Home and lifestyle,45.0,3.0,2020-07-11,2025-07-22 09:28:00,Cash,3.0,0.48,135.0,9,Saturday,July,Morning,0.6479999999999999,0.6479999999999999
8732,WALM046,Temple,Fashion accessories,33.0,1.0,2020-11-21,2025-07-22 12:15:00,Cash,6.0,0.48,33.0,12,Saturday,November,Afternoon,0.15839999999999999,0.15839999999999999
8733,WALM030,Richardson,Home and lifestyle,56.0,2.0,2022-10-11,2025-07-22 14:27:00,Cash,6.0,0.48,112.0,14,Tuesday,October,Afternoon,0.5376,0.5376
8734,WALM032,Tyler,Fashion accessories,85.0,1.0,2021-03-12,2025-07-22 06:23:00,Cash,7.0,0.48,85.0,6,Friday,March,Morning,0.408,0.408
8735,WALM084,Schertz,Home and lifestyle,26.0,2.0,2020-06-12,2025-07-22 14:13:00,Cash,7.0,0.33,52.0,14,Friday,June,Afternoon,0.1716,0.1716
8736,WALM003,San Antonio,Fashion accessories,15.0,1.0,2022-12-27,2025-07-22 15:33:00,Cash,4.0,0.48,15.0,15,Tuesday,December,Afternoon,0.072,0.072
8737,WALM087,Waxahachie,Home and lifestyle,34.0,3.0,2022-12-31,2025-07-22 14:04:00,Cash,7.0,0.33,102.0,14,Saturday,December,Afternoon,0.3366,0.3366
8738,WALM030,Richardson,Fashion accessories,20.0,2.0,2020-11-18,2025-07-22 06:02:00,Cash,7.0,0.48,40.0,6,Wednesday,November,Morning,0.19199999999999998,0.19199999999999998
8739,WALM054,Sherman,Home and lifestyle,42.0,3.0,2023-11-23,2025-07-22 06:01:00,Cash,6.0,0.21,126.0,6,Thursday,November,Morning,0.2646,0.2646
8740,WALM099,Weatherford,Fashion accessories,43.0,2.0,2023-12-29,2025-07-22 15:42:00,Cash,6.0,0.18,86.0,15,Friday,December,Afternoon,0.1548,0.1548
8741,WALM055,Waxahachie,Home and lifestyle,20.0,3.0,2023-12-14,2025-07-22 07:07:00,Cash,7.0,0.33,60.0,7,Thursday,December,Morning,0.198,0.198
8742,WALM089,Southlake,Fashion accessories,83.0,1.0,2022-02-11,2025-07-22 15:45:00,Cash,5.0,0.33,83.0,15,Friday,February,Afternoon,0.2739,0.2739
8743,WALM069,Rockwall,Home and lifestyle,53.0,3.0,2022-11-22,2025-07-22 12:38:00,Cash,5.0,0.33,159.0,12,Tuesday,November,Afternoon,0.5246999999999999,0.5246999999999999
8744,WALM046,Temple,Fashion accessories,17.0,3.0,2022-12-11,2025-07-22 09:42:00,Cash,5.0,0.48,51.0,9,Sunday,December,Morning,0.2448,0.2448
8745,WALM032,Tyler,Home and lifestyle,26.0,1.0,2022-11-16,2025-07-22 11:10:00,Cash,4.0,0.48,26.0,11,Wednesday,November,Morning,0.1248,0.1248
8746,WALM084,Schertz,Fashion accessories,38.0,2.0,2021-11-25,2025-07-22 07:50:00,Cash,6.0,0.33,76.0,7,Thursday,November,Morning,0.2508,0.2508
8747,WALM003,San Antonio,Home and lifestyle,63.0,3.0,2023-08-11,2025-07-22 07:41:00,Cash,7.0,0.48,189.0,7,Friday,August,Morning,0.9071999999999999,0.9071999999999999
8748,WALM046,Temple,Fashion accessories,57.0,2.0,2021-11-27,2025-07-22 15:47:00,Cash,4.0,0.48,114.0,15,Saturday,November,Afternoon,0.5471999999999999,0.5471999999999999
